         58140714 function calls (58122759 primitive calls) in 162.026 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 time_limit.py:5(__init__)
        1    0.000    0.000    0.000    0.000 token.py:1(<module>)
        1    0.000    0.000    0.000    0.000 token.py:78(<dictcomp>)
       20    0.000    0.000    0.000    0.000 tokenize.py:107(group)
        1    0.000    0.000    0.000    0.000 tokenize.py:108(any)
        2    0.000    0.000    0.000    0.000 tokenize.py:109(maybe)
        3    0.000    0.000    0.000    0.000 tokenize.py:132(_all_string_prefixes)
       24    0.000    0.000    0.000    0.000 tokenize.py:143(<listcomp>)
        1    0.000    0.000    0.001    0.001 tokenize.py:21(<module>)
        1    0.000    0.000    0.000    0.000 tokenize.py:212(TokenError)
        1    0.000    0.000    0.000    0.000 tokenize.py:214(StopTokenizing)
        1    0.000    0.000    0.000    0.000 tokenize.py:217(Untokenizer)
        1    0.000    0.000    0.000    0.000 tokenize.py:339(_get_normal_name)
        1    0.000    0.000    0.000    0.000 tokenize.py:350(detect_encoding)
        1    0.000    0.000    0.000    0.000 tokenize.py:374(read_or_stop)
        1    0.000    0.000    0.000    0.000 tokenize.py:380(find_cookie)
        1    0.000    0.000    0.000    0.000 tokenize.py:443(open)
        1    0.000    0.000    0.000    0.000 tokenize.py:94(TokenInfo)
        1    0.000    0.000    0.000    0.000 traceback.py:1(<module>)
       24    0.000    0.000    0.002    0.000 traceback.py:200(extract_stack)
        1    0.000    0.000    0.000    0.000 traceback.py:227(FrameSummary)
       72    0.000    0.000    0.000    0.000 traceback.py:243(__init__)
       24    0.000    0.000    0.000    0.000 traceback.py:272(__getitem__)
       96    0.000    0.000    0.001    0.000 traceback.py:282(line)
       96    0.000    0.000    0.000    0.000 traceback.py:289(walk_stack)
        1    0.000    0.000    0.000    0.000 traceback.py:315(StackSummary)
       24    0.000    0.000    0.001    0.000 traceback.py:318(extract)
        1    0.000    0.000    0.000    0.000 traceback.py:437(TracebackException)
        1    0.000    0.000    0.000    0.000 transform_observation.py:1(<module>)
        1    0.000    0.000    0.000    0.000 transform_observation.py:4(TransformObservation)
        1    0.000    0.000    0.000    0.000 transform_reward.py:1(<module>)
        1    0.000    0.000    0.000    0.000 transform_reward.py:4(TransformReward)
        1    0.000    0.000    0.000    0.000 transforms.py:1012(TransformedBbox)
       36    0.000    0.000    0.001    0.000 transforms.py:1019(__init__)
      185    0.001    0.000    0.001    0.000 transforms.py:1041(get_points)
     3824    0.005    0.000    0.005    0.000 transforms.py:107(__init__)
        1    0.000    0.000    0.000    0.000 transforms.py:1080(LockableBbox)
        1    0.000    0.000    0.000    0.000 transforms.py:1203(Transform)
       35    0.000    0.000    0.000    0.000 transforms.py:1251(__init_subclass__)
      212    0.000    0.000    0.000    0.000 transforms.py:1256(<genexpr>)
      212    0.000    0.000    0.000    0.000 transforms.py:1262(<genexpr>)
      482    0.001    0.000    0.009    0.000 transforms.py:1267(__add__)
        4    0.000    0.000    0.000    0.000 transforms.py:1282(_iter_break_from_left_to_right)
       12    0.000    0.000    0.000    0.000 transforms.py:1294(depth)
        2    0.000    0.000    0.000    0.000 transforms.py:1308(contains_branch)
        2    0.000    0.000    0.000    0.000 transforms.py:1327(contains_branch_seperately)
      274    0.002    0.000    0.019    0.000 transforms.py:1399(transform)
       80    0.000    0.000    0.007    0.000 transforms.py:1436(transform_affine)
      779    0.002    0.000    0.005    0.000 transforms.py:148(invalidate)
       22    0.000    0.000    0.001    0.000 transforms.py:1500(get_matrix)
        8    0.000    0.000    0.000    0.000 transforms.py:1520(transform_path)
        8    0.000    0.000    0.000    0.000 transforms.py:1529(transform_path_affine)
       76    0.000    0.000    0.001    0.000 transforms.py:1539(transform_path_non_affine)
  953/779    0.003    0.000    0.003    0.000 transforms.py:158(_invalidate_internal)
        1    0.000    0.000    0.000    0.000 transforms.py:1613(TransformWrapper)
        4    0.000    0.000    0.000    0.000 transforms.py:1629(__init__)
        4    0.000    0.000    0.000    0.000 transforms.py:1638(_init)
        2    0.000    0.000    0.000    0.000 transforms.py:1645(__eq__)
        8    0.000    0.000    0.000    0.000 transforms.py:1654(_set)
        4    0.000    0.000    0.000    0.000 transforms.py:1671(set)
      340    0.000    0.000    0.000    0.000 transforms.py:1691(<lambda>)
        1    0.000    0.000    0.000    0.000 transforms.py:1696(AffineBase)
     2685    0.005    0.000    0.008    0.000 transforms.py:1702(__init__)
      279    0.000    0.000    0.000    0.000 transforms.py:1706(__array__)
    28/26    0.000    0.000    0.003    0.000 transforms.py:1710(__eq__)
      380    0.000    0.000    0.003    0.000 transforms.py:1715(transform)
        8    0.000    0.000    0.000    0.000 transforms.py:1732(transform_path_affine)
      536    0.000    0.000    0.000    0.000 transforms.py:1741(get_affine)
        1    0.000    0.000    0.000    0.000 transforms.py:1746(Affine2DBase)
      843    0.003    0.000    0.026    0.000 transforms.py:1765(frozen)
       16    0.000    0.000    0.000    0.000 transforms.py:1769(is_separable)
      388    0.001    0.000    0.002    0.000 transforms.py:1794(transform_affine)
      232    0.000    0.000    0.001    0.000 transforms.py:1815(inverted)
        1    0.000    0.000    0.000    0.000 transforms.py:1827(Affine2D)
     1607    0.004    0.000    0.013    0.000 transforms.py:1832(__init__)
     1305    0.008    0.000    0.009    0.000 transforms.py:185(set_children)
     2118    0.001    0.000    0.001    0.000 transforms.py:1865(get_matrix)
      211    0.002    0.000    0.009    0.000 transforms.py:1921(rotate)
      211    0.001    0.000    0.011    0.000 transforms.py:1937(rotate_deg)
      185    0.001    0.000    0.016    0.000 transforms.py:1957(rotate_deg_around)
      370    0.002    0.000    0.005    0.000 transforms.py:1969(translate)
      182    0.001    0.000    0.002    0.000 transforms.py:1982(scale)
     1881    0.001    0.000    0.003    0.000 transforms.py:200(<lambda>)
        1    0.000    0.000    0.000    0.000 transforms.py:2038(IdentityTransform)
       28    0.000    0.000    0.000    0.000 transforms.py:2051(get_matrix)
      214    0.000    0.000    0.001    0.000 transforms.py:2055(transform)
        4    0.000    0.000    0.000    0.000 transforms.py:2083(inverted)
        1    0.000    0.000    0.000    0.000 transforms.py:2088(_BlendedMixin)
        2    0.000    0.000    0.000    0.000 transforms.py:2091(__eq__)
        1    0.000    0.000    0.000    0.000 transforms.py:2106(BlendedGenericTransform)
       44    0.000    0.000    0.000    0.000 transforms.py:2119(__init__)
        1    0.000    0.000    0.000    0.000 transforms.py:213(BboxBase)
      156    0.000    0.000    0.000    0.000 transforms.py:2143(<lambda>)
      208    0.000    0.000    0.001    0.000 transforms.py:2151(transform_non_affine)
       40    0.000    0.000    0.002    0.000 transforms.py:2179(inverted)
      312    0.001    0.000    0.007    0.000 transforms.py:2183(get_affine)
        1    0.000    0.000    0.000    0.000 transforms.py:2199(BlendedAffine2D)
       12    0.000    0.000    0.000    0.000 transforms.py:2210(__init__)
       15    0.000    0.000    0.000    0.000 transforms.py:2236(get_matrix)
       16    0.000    0.000    0.000    0.000 transforms.py:2252(blended_transform_factory)
        1    0.000    0.000    0.000    0.000 transforms.py:2266(CompositeGenericTransform)
      586    0.003    0.000    0.007    0.000 transforms.py:2276(__init__)
  294/147    0.003    0.000    0.036    0.000 transforms.py:2296(frozen)
    96/68    0.000    0.000    0.000    0.000 transforms.py:2305(_invalidate_internal)
    28/26    0.000    0.000    0.000    0.000 transforms.py:2320(__eq__)
        4    0.000    0.000    0.000    0.000 transforms.py:2327(_iter_break_from_left_to_right)
      8/4    0.000    0.000    0.000    0.000 transforms.py:2333(<lambda>)
  832/446    0.001    0.000    0.001    0.000 transforms.py:2334(<lambda>)
      194    0.000    0.000    0.006    0.000 transforms.py:2342(transform_affine)
      198    0.000    0.000    0.001    0.000 transforms.py:2346(transform_non_affine)
       12    0.000    0.000    0.000    0.000 transforms.py:2356(transform_path_non_affine)
  376/266    0.002    0.000    0.008    0.000 transforms.py:2366(get_affine)
       10    0.000    0.000    0.000    0.000 transforms.py:237(frozen)
   128/64    0.001    0.000    0.003    0.000 transforms.py:2374(inverted)
        1    0.000    0.000    0.000    0.000 transforms.py:2380(CompositeAffine2D)
      294    0.002    0.000    0.005    0.000 transforms.py:2387(__init__)
        8    0.000    0.000    0.000    0.000 transforms.py:241(__array__)
      294    0.002    0.000    0.006    0.000 transforms.py:2422(get_matrix)
      776    0.003    0.000    0.015    0.000 transforms.py:2433(composite_transform_factory)
        1    0.000    0.000    0.000    0.000 transforms.py:2460(BboxTransform)
        4    0.000    0.000    0.000    0.000 transforms.py:249(x0)
        1    0.000    0.000    0.000    0.000 transforms.py:2503(BboxTransformTo)
      189    0.001    0.000    0.003    0.000 transforms.py:2511(__init__)
      381    0.001    0.000    0.008    0.000 transforms.py:2527(get_matrix)
        1    0.000    0.000    0.000    0.000 transforms.py:2542(BboxTransformToMaxOnly)
        1    0.000    0.000    0.000    0.000 transforms.py:2562(BboxTransformFrom)
        2    0.000    0.000    0.000    0.000 transforms.py:2569(__init__)
       11    0.000    0.000    0.000    0.000 transforms.py:2581(get_matrix)
        8    0.000    0.000    0.000    0.000 transforms.py:259(y0)
        1    0.000    0.000    0.000    0.000 transforms.py:2598(ScaledTranslation)
       78    0.000    0.000    0.001    0.000 transforms.py:2603(__init__)
      168    0.000    0.000    0.000    0.000 transforms.py:2613(get_matrix)
        1    0.000    0.000    0.000    0.000 transforms.py:2624(AffineDeltaTransform)
        1    0.000    0.000    0.000    0.000 transforms.py:2654(TransformedPath)
       56    0.000    0.000    0.001    0.000 transforms.py:2666(__init__)
       56    0.000    0.000    0.001    0.000 transforms.py:2681(_revalidate)
       52    0.000    0.000    0.002    0.000 transforms.py:2694(get_transformed_points_and_affine)
        4    0.000    0.000    0.000    0.000 transforms.py:2705(get_transformed_path_and_affine)
       56    0.000    0.000    0.000    0.000 transforms.py:2721(get_affine)
        1    0.000    0.000    0.000    0.000 transforms.py:2725(TransformedPatchPath)
       52    0.001    0.000    0.001    0.000 transforms.py:2764(nonsingular)
      136    0.000    0.000    0.000    0.000 transforms.py:2844(_interval_contains_close)
        1    0.000    0.000    0.001    0.001 transforms.py:30(<module>)
       86    0.000    0.000    0.001    0.000 transforms.py:309(xmin)
       98    0.000    0.000    0.001    0.000 transforms.py:314(ymin)
       86    0.000    0.000    0.001    0.000 transforms.py:319(xmax)
      102    0.000    0.000    0.001    0.000 transforms.py:324(ymax)
       89    0.000    0.000    0.000    0.000 transforms.py:339(intervalx)
       85    0.000    0.000    0.000    0.000 transforms.py:348(intervaly)
        6    0.000    0.000    0.000    0.000 transforms.py:357(width)
      151    0.002    0.000    0.002    0.000 transforms.py:363(height)
        6    0.000    0.000    0.000    0.000 transforms.py:369(size)
      163    0.004    0.000    0.004    0.000 transforms.py:375(bounds)
       18    0.000    0.000    0.000    0.000 transforms.py:52(_make_str_method)
      104    0.001    0.000    0.002    0.000 transforms.py:633(translated)
       16    0.000    0.000    0.005    0.000 transforms.py:658(union)
       16    0.000    0.000    0.001    0.000 transforms.py:666(<listcomp>)
       16    0.000    0.000    0.001    0.000 transforms.py:667(<listcomp>)
       16    0.000    0.000    0.001    0.000 transforms.py:668(<listcomp>)
       16    0.000    0.000    0.001    0.000 transforms.py:669(<listcomp>)
        1    0.000    0.000    0.000    0.000 transforms.py:685(Bbox)
      401    0.003    0.000    0.009    0.000 transforms.py:766(__init__)
       32    0.000    0.000    0.000    0.000 transforms.py:796(unit)
        1    0.000    0.000    0.000    0.000 transforms.py:80(TransformNode)
        2    0.000    0.000    0.000    0.000 transforms.py:801(null)
       42    0.000    0.000    0.002    0.000 transforms.py:806(from_bounds)
      229    0.002    0.000    0.020    0.000 transforms.py:815(from_extents)
        2    0.000    0.000    0.000    0.000 transforms.py:849(update_from_path)
        2    0.000    0.000    0.001    0.000 transforms.py:936(p1)
        4    0.000    0.000    0.000    0.000 transforms.py:941(intervalx)
        4    0.000    0.000    0.000    0.000 transforms.py:946(intervaly)
        6    0.000    0.000    0.000    0.000 transforms.py:963(minposx)
        6    0.000    0.000    0.000    0.000 transforms.py:967(minposy)
      735    0.000    0.000    0.000    0.000 transforms.py:971(get_points)
        8    0.000    0.000    0.000    0.000 transforms.py:989(set)
        1    0.000    0.000    0.000    0.000 triangulation.py:1(<module>)
        1    0.000    0.000    0.000    0.000 triangulation.py:4(Triangulation)
        1    0.000    0.000    0.000    0.000 tricontour.py:1(<module>)
        1    0.000    0.000    0.000    0.000 tricontour.py:8(TriContourSet)
        1    0.000    0.000    0.000    0.000 trifinder.py:1(<module>)
        1    0.000    0.000    0.000    0.000 trifinder.py:24(TrapezoidMapTriFinder)
        1    0.000    0.000    0.000    0.000 trifinder.py:7(TriFinder)
        1    0.000    0.000    0.000    0.000 triinterpolate.py:1001(_DOF_estimator)
        1    0.000    0.000    0.000    0.000 triinterpolate.py:1078(_DOF_estimator_user)
        1    0.000    0.000    0.000    0.000 triinterpolate.py:1088(_DOF_estimator_geom)
        1    0.000    0.000    0.000    0.000 triinterpolate.py:1173(_DOF_estimator_min_E)
        1    0.000    0.000    0.000    0.000 triinterpolate.py:1232(_Sparse_Matrix_coo)
        1    0.000    0.000    0.000    0.000 triinterpolate.py:15(TriInterpolator)
        1    0.000    0.000    0.000    0.000 triinterpolate.py:232(LinearTriInterpolator)
        1    0.000    0.000    0.000    0.000 triinterpolate.py:287(CubicTriInterpolator)
        1    0.000    0.000    0.000    0.000 triinterpolate.py:3(<module>)
